Price,Close,High,Low,Open,Volume
Ticker,JPYUSD=X,JPYUSD=X,JPYUSD=X,JPYUSD=X,JPYUSD=X
Date,,,,,
2025-12-09,0.006416673306375742,0.006420545745640993,0.006372877396643162,0.006416878663003445,0
2025-12-10,0.006376005709171295,0.00639701122418046,0.006372755393385887,0.006377632264047861,0
2025-12-11,0.006418897304683924,0.006453902460634708,0.0064043449237942696,0.0064207930117845535,0
2025-12-12,0.006428098306059837,0.006432481575757265,0.006405247375369072,0.0064318194054067135,0
2025-12-15,0.006414861883968115,0.006457861978560686,0.006411571521311998,0.006416055839508772,0
2025-12-16,0.006450988817960024,0.006473748944699764,0.006446996238082647,0.006450613960623741,0
2025-12-17,0.006460866425186396,0.006471904926002026,0.0064256200566887856,0.006461283657699823,0
2025-12-18,0.006431075278669596,0.0064396061934530735,0.006411694921553135,0.00643169553950429,0
2025-12-19,0.006427313666790724,0.006428057327866554,0.006349730305373669,0.006428057327866554,0
2025-12-22,0.006342119537293911,0.006374908145517111,0.006343205459415913,0.006344815716147423,0
2025-12-23,0.0063744205981493,0.006424092687666416,0.006373039446771145,0.006373039446771145,0
2025-12-24,0.006403032690286636,0.006427891552448273,0.006399918347597122,0.0064034839160740376,0
2025-12-26,0.00640656054019928,0.006410461850464344,0.006384146865457296,0.006403278559446335,0
2025-12-29,0.006391287315636873,0.006413216702640057,0.00638977624475956,0.006398976314812899,0
2025-12-30,0.006409722380340099,0.006420875433832407,0.006387817207723856,0.006413051392883062,0
2025-12-31,0.00639333063736558,0.00639668432995677,0.006369872950017452,0.006395210977643728,0
2026-01-02,0.006380358710885048,0.006389368325471878,0.006369750946760178,0.006380114704370499,0
2026-01-05,0.006369872950017452,0.006397338584065437,0.006357602309435606,0.006370806135237217,0
2026-01-06,0.0063846358098089695,0.006403729785233736,0.006378242280334234,0.0063862670212984085,0
2026-01-07,0.006382436025887728,0.006397993769496679,0.0063777947798371315,0.006383372470736504,0
